2021-07-25 8:00,34672.76,34780,34430,34546.02,615323917.3,150434
2021-07-25 7:00,34436.2,34768.53,34422.32,34672.76,802580149,196106
2021-07-25 6:00,34293.97,34465,34254.43,34436.2,321220494.6,91981
2021-07-25 5:00,34346.12,34630,34194.23,34293.97,631942812.3,150002
2021-07-25 4:00,34149.99,34470.88,34050,34345.53,626508655.1,142576
2021-07-25 3:00,34158.99,34350,34123.51,34150,387183580.1,102491
2021-07-25 2:00,33898.96,34185.58,33880,34158.99,325542769.7,87563
2021-07-25 1:00,33987.89,34105.22,33812,33898.97,399756385.8,104020
2021-07-25 0:00,34230,34400,33895.66,33987.9,767842494.9,165168
2021-07-24 23:00,33990.66,34263.36,33894.76,34230,367789291.6,99123
2021-07-24 22:00,34065.77,34065.78,33812.76,33990.67,367252176.9,93449
2021-07-24 21:00,33893.99,34128,33782.1,34065.78,350365748.3,106357
2021-07-24 20:00,33828.04,33935.87,33660,33894,475961297,123955
2021-07-24 19:00,34252.82,34252.82,33688.35,33828.05,715288978.9,179793
2021-07-24 18:00,34281.92,34377.77,34206.43,34252.82,367600384.6,98955
2021-07-24 17:00,34402.06,34471,34167.22,34281.92,758149018.6,163364
2021-07-24 16:00,33831.16,34435.84,33803,34402.06,1353248519,283053
2021-07-24 15:00,33828.89,34038.72,33799.73,33831.17,529247325,137776
